STUDYID	DOMAIN	SUBJIDN	GFGRPID	GFREFID	GFTESTCD	GFTEST	GFTSTDTL	GFCAT	GFORRES	GFORRESU	GFORREF	GFRESCAT	GFGENREF	GFSYM	GFGENLOC	GFGENSR	GFSEQID	GFPVRID	GFSTAT	GFREASND	GFNAM	GFSPEC	MATRIX	GFMETHOD	GFANMETH	VISIT	GFDTC	GFTPT	GFTPTREF	GFTPTNUM	GFSIGDTL	SWVER
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6824-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-34b-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6808-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-5004-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4715-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4488				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-524-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4682				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		1				GRCh38 miRBase V22				hsa-miR-520a-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		54637				GRCh38 miRBase V22				hsa-miR-340-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6884-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-222-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		7				GRCh38 miRBase V22				hsa-miR-4744				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4286				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		25				GRCh38 miRBase V22				hsa-miR-320d				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		719				GRCh38 miRBase V22				hsa-miR-425-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		5				GRCh38 miRBase V22				hsa-miR-3116				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-3914				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4447				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		18				GRCh38 miRBase V22				hsa-miR-383-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		1				GRCh38 miRBase V22				hsa-miR-3663-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		124				GRCh38 miRBase V22				hsa-miR-4536-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-7846-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-3194-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		4				GRCh38 miRBase V22				hsa-miR-200c-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-1269a				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		14				GRCh38 miRBase V22				hsa-miR-519d-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		174				GRCh38 miRBase V22				hsa-miR-6086				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-1295b-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6884-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		10				GRCh38 miRBase V22				hsa-miR-3913-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		249				GRCh38 miRBase V22				hsa-miR-6832-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		974				GRCh38 miRBase V22				hsa-miR-4763-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-483-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4759				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4275				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		10200				GRCh38 miRBase V22				hsa-miR-6500-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4761-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4720-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-374a-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4642				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		10152				GRCh38 miRBase V22				hsa-miR-4686				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		2				GRCh38 miRBase V22				hsa-miR-7114-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-5693				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		11				GRCh38 miRBase V22				hsa-miR-135a-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-770-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4632-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-7152-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		4				GRCh38 miRBase V22				hsa-miR-3131				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-337-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		4				GRCh38 miRBase V22				hsa-miR-659-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		8				GRCh38 miRBase V22				hsa-miR-1827				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6790-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-1261				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		1				GRCh38 miRBase V22				hsa-miR-4701-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		28				GRCh38 miRBase V22				hsa-miR-6819-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6880-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		23965				GRCh38 miRBase V22				hsa-miR-4454				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-766-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6732-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		21				GRCh38 miRBase V22				hsa-miR-1286				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-2115-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-7108-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-320a-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-3115				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		2				GRCh38 miRBase V22				hsa-miR-92a-1-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		16				GRCh38 miRBase V22				hsa-miR-6508-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		1				GRCh38 miRBase V22				hsa-miR-29a-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-12131				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		7				GRCh38 miRBase V22				hsa-miR-4740-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		14				GRCh38 miRBase V22				hsa-miR-125a-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-153-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-744-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6832-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		16				GRCh38 miRBase V22				hsa-miR-6857-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6738-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6836-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		295				GRCh38 miRBase V22				hsa-miR-6815-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		17				GRCh38 miRBase V22				hsa-miR-486-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6802-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-1303				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		3				GRCh38 miRBase V22				hsa-miR-4483				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		6				GRCh38 miRBase V22				hsa-miR-424-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		256				GRCh38 miRBase V22				hsa-miR-4790-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-5003-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		10				GRCh38 miRBase V22				hsa-miR-1197				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		2				GRCh38 miRBase V22				hsa-miR-412-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-18b-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		1170				GRCh38 miRBase V22				hsa-miR-4677-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		8				GRCh38 miRBase V22				hsa-miR-452-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_18	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-16-2-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		32				GRCh38 miRBase V22				hsa-miR-3130-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-1266-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9001547422		TEST0001_17	TRNSCPTN	Transcription	FRAGMENT COUNT		5				GRCh38 miRBase V22				hsa-miR-135b-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
